mu alpha beta
3.026557389267849 4.974529173902795 1.9607004688157943
3.019837521993417 4.8959825086949955 1.9309684008725623
3.0319268440495994 4.960200991780097 1.9418395077774333
3.0483037899311087 4.986706204867992 1.9439236099711716
3.0198095732125685 5.054191537707863 1.9567765854326513
3.0232799854310834 4.99658799952138 1.9398636876730686
3.0311581964211216 4.892675769509993 1.9458466516500206
2.9517379478096375 5.066054692875743 1.9978811120655158
3.060006021251785 4.8815943917220155 1.9035450988083498
3.0183911841766724 4.865500883231198 1.901212595975909
3.034100193147391 5.059297107140487 2.008326272705496
3.0421663628947626 4.964072725066476 1.9708431507445605
3.0051454794596726 5.070187591583973 2.034176981365192
3.028503985348586 4.960449102550773 1.9426522071978014
3.0283304469245738 4.859793445272702 1.934188314582548
3.0350087691608265 5.019045791933298 1.9787043105204678
3.003723823250031 4.99080766099843 1.9828926939660387
2.9870086136890133 5.022765052084063 1.9697809443211347
2.9568780949730007 4.9059862658934215 1.888973526025591
2.9639088102890154 5.052204930461481 1.9893939270191783
2.976030695362216 5.176291270937564 2.064269112957107
2.984436423709497 5.113098069297648 2.021734910744687
2.9838526834038857 5.037574324753524 2.009694975089326
2.9761427896678514 5.056710876918769 2.018897917341444
3.0325328777285887 5.138105712985978 2.0506429741680003
3.046478501451794 4.8957645004498405 1.8910387317374522
3.091615963708507 4.883762937455597 1.8826567184629928
2.9790152451246783 5.068822367355681 1.9963532081106226
2.9825163858296886 5.076420266019028 1.9855723269574597
2.998164719107241 5.013189332572727 1.969914877708189
3.024798585769873 4.871489080150821 1.9024637805819304
3.02282276643137 5.106188167931717 2.0213072367371447
3.0316892134952376 5.050753895266218 1.9952461400445627
3.0013625133589814 5.006372783897152 1.9244354392006349
2.9887647684412357 4.992504233685871 1.9756046872212611
3.0280082491736673 5.077985774181561 1.9986892134811287
2.9368199672223616 5.055996904622211 1.991197185343054
3.13823242554431 4.959056441941834 1.9689694861841889
3.000573243499043 5.102611815380625 2.05060611571202
3.016142579758012 5.076726339195549 2.023472989978031
2.99882530554136 5.0485853930424005 2.00966870833534
3.0208291858945127 5.073681362181956 1.9756564345137213
3.0316774536417967 5.17393018269271 2.0587208227884526
3.0010199933675223 5.022132138768998 1.9779785780871362
2.976157061125098 5.085200127114599 1.9913678422357803
2.937775697268549 4.987538057191664 1.930220904040012
3.0298206841628765 5.076070968121017 1.9799576392124953
3.052686567993197 4.990618024889954 1.9703053933248986
3.019606526691217 4.936890823274007 1.94919744643224
2.9756052754776183 5.09556681826952 2.0192549711304264
3.0512087648470527 5.025920986585443 1.9923857309655002
3.0280554041927483 5.0064376951828375 1.9765232151432413
3.030930192902329 5.037581222866789 2.01993681665739
3.0534199225498053 5.021345269177045 1.992181733201019
3.0470150935932856 5.036992594863013 1.9838475440741414
3.0464155896732863 4.899175407368599 1.9250515804652768
3.0606079868591944 5.058177422750369 2.01726839978881
3.0501413293317228 5.022347731180211 1.9943205225623948
2.9927865212456894 4.909834650048076 1.8985289736656388
3.0487947955645494 4.876787266966773 1.9170629878791678
3.0123679164922854 4.9830511277721135 1.979354140319597
3.028489986700226 5.036106464579981 1.9458760846859886
3.0382521396547717 5.088681840664855 2.009113282538819
3.0407313501189592 5.067691083258331 1.9962647748113316
3.058782146963436 4.96143686292655 1.960250281052437
3.0280412624760995 5.017839924107918 1.963268451253563
2.994562729429597 4.972142854538569 1.96531702776711
2.9987088772142987 5.096503005643192 2.042379176121532
3.033719202846152 5.1053254205347995 2.0489731027738736
3.0289177798550733 5.056449985192321 1.9984088839296854
3.0112402106258216 4.99711437392183 1.9612453572777977
2.983292529866283 5.02695100164272 1.9640801494310716
2.9775235742445467 5.140414855190812 2.069575410933727
2.9980291537485946 5.0631628428073645 2.027764438098945
3.0678067181574633 5.036326638643135 1.9964903253327613
3.06335585672193 5.043930018032518 2.000555101346899
3.028001763256744 5.017019886894506 1.9751130149834348
3.0111181089778043 5.057003383154975 2.04891440556837
3.0246997231256154 5.05456331574384 2.0074870691061846
3.021438321646672 5.14698805709663 2.055752459511001
3.056295044463251 4.886197809920113 1.9410527819102397
3.046292984102402 4.986707179393737 1.970668832761827
3.052243936206476 5.012509274951456 1.992225498812814
3.057800320508358 5.1172219447023615 2.0360497991362787
3.0622199348672545 5.096762880267006 2.0054457884434784
2.992909880549174 4.995009522547769 1.9921749034596365
2.967754200504357 5.040112050466697 1.9862352573534467
2.994106201496845 4.944840110470428 1.9523571987784176
2.9918844146045815 4.949722948823898 1.9558907101555076
3.011722188312679 4.984779057505004 1.960083441932491
3.034291593429708 4.939582850306638 1.93482940220566
3.0647777563588097 4.953004306191539 1.9516495345830607
3.052026434518481 4.962872837902792 1.9343461306677348
2.9711648285979613 5.03846972415664 1.937209188041367
3.0500152042553204 5.045711191203109 2.0210885079088596
3.0500152042553204 5.045711191203109 2.0210885079088596
2.9596213756294243 5.06037441347093 2.009210992215163
3.022271694177283 5.072095625974719 2.0024099457742017
3.0413430601172355 5.04197079019573 1.9875840795288542
3.038798118616454 4.917390387688441 1.934410327637583
3.037503958134277 4.896524559291241 1.8895118485380387
3.0070023938122628 5.023464131969801 1.9867639732702052
2.9864984744820946 4.991056319033465 1.963068916914816
3.0037539752162683 4.927098168659552 1.9240895851203126
3.01545490505365 4.86252901808325 1.8938389344540998
3.022952823717949 4.941339319186969 1.9726565039307016
2.9872370413654794 5.035382122702004 2.0065725091196787
2.934781640400801 4.895618177239964 1.9318699470432004
3.01327358040241 4.95548255964356 1.9496784944634873
2.996815386083242 5.057535875501034 2.0179856302667867
2.9684179027522037 4.978878105631942 1.9554767313369146
2.9758670516826236 5.043768511964991 2.0092391341105293
2.9880556009459567 4.994743164387775 1.9712296866252728
3.016129410756613 4.968300480691101 1.9629287204780939
3.027568740815135 4.8933442508798946 1.8942703739378388
3.022313734099737 5.012130578214053 1.9827536994094594
2.98174049422372 4.964500444988309 1.9215669939384368
3.072446220451594 5.057494963695567 1.967833904721196
3.0357581457033875 4.9586880760077685 1.9793765669512915
2.9652814636242253 4.8775908853490595 1.9287221687263956
2.9872752478991527 4.9362151551586 1.94989274654223
3.0588448495165426 5.029209429847885 2.0159344962370933
3.046233673618654 4.983891232411431 1.920764981007103
2.9762633216058134 5.210263542641713 2.0716702362544344
3.015635065972704 4.9268026471155935 1.9068484235905634
2.995148668039718 5.099442370760459 2.041039009176645
3.063076327426026 4.982605457958969 1.9427562387063135
3.018053449776769 4.971257291341688 1.8978922542780543
2.98775359661985 5.102881306050531 2.055767938767242
3.0168652515011045 5.07701460017966 2.0185955499879795
3.019885658612622 4.986784350770148 1.9496190987060373
3.002077701843929 4.923275556390567 1.9370501470785106
3.016792888744739 4.9390161636239425 1.9553648673007917
3.031344529966315 4.847507336014153 1.8614907305615562
3.0146782316634466 4.926348552230195 1.9544567457059154
3.018790725284791 5.023511397583219 1.9846577494208273
2.9840074593912824 5.068947732823188 2.039238924794257
2.9392258259168664 5.1165839135990865 1.9937857893844118
3.018798063976067 4.994358338491253 1.963054538181503
3.0115087289704072 5.072052480474063 2.0122727557716247
3.002115662816037 5.119747142621304 2.0406826711533244
3.0731384281539422 5.001938784056514 2.0004914829131013
2.996216692234274 4.8875239848461325 1.8966351372536896
3.0094959990246117 5.161943854997922 2.047740437444699
2.9710887609796566 5.025994226592448 1.9909839744016327
2.980621537440317 5.066183022727814 1.9694975157579777
3.0304237232217877 5.08011940723697 2.0634550768678923
3.0179511998765234 5.009246130457784 1.9813957755803955
3.044885369279727 5.039677614390599 2.006812249227082
3.0185019742941783 4.891643486549896 1.872744048653652
3.0695514165215285 5.013635850267276 1.9710537773167087
2.983994670532228 4.925964565532293 1.9388140361464596
2.9990947823383935 5.007948222993031 1.964972005785547
3.043497038744922 4.9922562145519755 1.975337429070559
3.0732396230853123 5.0394645534070275 2.0058561237898807
3.0211892672231997 4.934535090524278 1.930712178460615
2.9943635489703477 5.071188207830735 2.0094111108785673
3.0135453669209538 5.073817880748318 2.038111299897897
3.0282830108484413 5.124207404576402 2.023713731368214
3.0113114771055502 4.919535726397297 1.9116167346359254
3.0110227608618474 4.92735777029481 1.9247951204936962
3.009238201139594 4.937459531645616 1.9273002475673775
3.0348708540314764 5.019351450408287 1.9420926676412336
3.0474674621568307 5.091416090516084 2.0324451141057223
3.0222781818039355 5.03701225037875 1.9887536004644608
3.002447992140087 5.016702558281857 1.9887569509765703
2.9784329263177303 5.0683768985787845 2.001747617406104
3.08291914009805 5.019976002961941 1.910303192989333
3.03759845752453 5.0069067831178025 1.956988323394213
3.060830144865547 4.88760959239441 1.88494972186968
3.0001354663429933 4.985820872632109 1.9263694364792334
2.9636673371335522 5.013459696232279 2.0114622007775114
3.008702971743437 4.935858270860793 1.9224050474462164
3.034221426833755 4.9620308390985715 1.934162274254923
3.101835385927656 5.035432905488563 1.9781456771372996
3.0571049252763483 5.024464970216752 1.9776741554273367
3.030867123020482 5.019734810413205 1.9981928906531925
2.9598287867633943 5.020554204318632 2.008039377679659
3.031621865636328 4.998582622656145 1.9587089179197021
3.0179784323239596 4.907618823725584 1.8884767912468647
2.9824621906441253 5.035944514695602 1.9703096149439165
3.012921607293069 5.033707385358571 1.9707190920464257
3.079508461657829 5.032962768301929 1.9530158818044685
3.100087908404964 4.929476350847943 1.9148791164082632
2.9565697245527973 5.089090656508181 2.0510408620238305
3.056632077149765 4.909566066172617 1.8832578073933108
3.049271993324296 4.982456476662525 1.9371427423854166
3.0294851384299286 4.980083060466155 1.967281633741445
3.02613171878316 4.993747454727137 1.9755810514562655
3.043667891735233 5.151144044129278 2.0996769155403148
3.0425568662263234 5.051816827529701 1.9568501948439012
2.9903154620455625 5.123065392527234 2.0543456084472855
3.0075428705842135 4.9523849295847295 1.927908428419202
2.9810800337673578 4.985166978885231 1.9620179517943235
3.0364819279714603 4.961956849910417 1.9125679254859924
2.9992391955661537 4.851259452370048 1.870041003435203
3.0188840902586187 5.020915569624758 1.957083783794646
3.01904292642858 5.065525588026467 1.971169308706208
3.000411705112196 5.012485105407409 1.9922457299716092
3.0747609023253397 4.9917806368437665 1.967257777827389
3.0795772400923935 5.058713420116113 2.004688410341829
2.9746692848467213 4.830726480439028 1.864668398292514
2.9635599532839807 4.944126603834867 1.9403414715464682
3.0459869795674885 5.062023400038702 2.044795047996556
3.023915611882456 5.073317255496301 1.9913908338744664
2.986273307928612 5.073050145065449 1.9791359923472822
3.0716736707140315 5.076727911387084 1.9921866556510208
3.0473832585399885 5.048280859306562 1.9795397630428624
2.99846922935218 5.026741672073209 2.006191461609932
3.067929431969499 4.948802116816276 1.9600869182600547
2.9358666114699656 5.023900786104676 1.999313490786806
2.9607983941116474 4.978127946669297 1.954043250860207
3.03116336500996 5.0515839916331515 2.027156570107391
3.0020747937941494 5.110693476199088 2.061354670968416
3.048051866093832 4.934040730318387 1.920317725015918
3.066610805680524 4.959996008072903 1.9495836340679233
3.05318912336108 4.979023267208034 1.9652146243265056
2.972560771018203 5.058078585609992 2.0130624046873224
3.0263247858177125 4.943798210004824 1.9345381903231995
3.0262246128335515 4.979144018602642 1.9360422794097087
2.9752601907863174 4.920248813347824 1.9159457083236853
3.067377304214494 5.084453598640433 2.059979600230241
2.9973797108335485 5.027132928419199 2.0286715189161
3.026603399831519 4.999053065886835 1.9680294670142875
2.9504557681331667 5.038913885609202 2.007890957028609
2.9889501229830966 5.0471858661340265 1.9398396935112259
2.9749588342816553 5.070516883353164 2.0204434765278023
2.994153494070533 5.073961958191486 2.0212232785523647
3.030564671705106 4.973224731040365 1.920988817317895
3.051107875949734 4.897122074898314 1.9085408518400346
2.973906973063361 5.175915803383185 2.1181610344253303
2.981580503175502 4.995846463989256 2.0436556146778284
2.9769134231271206 4.9790480277579 1.975382924343217
3.0924541847804736 4.9783085530535285 1.9291332139795734
3.0091033105849347 5.140930127731105 2.0658459846658155
2.9743935318592762 5.004125685316982 1.9650234798941801
3.0310540038609526 4.909114182346362 1.9163281844620574
3.0075890804850314 5.025772133924728 1.9679593885688997
3.003586610555593 5.030466741456204 1.961102447584346
2.988457857092188 4.980691100687228 1.9560828036893807
3.0000708106653713 5.060283990133943 2.0459879818125932
3.020951684290771 5.026513712029163 1.9795272723199875
2.990660751837722 4.958228331100429 1.9496793210783194
2.994760674181376 4.904230176055927 1.9263946080985086
2.9895114982682127 4.999572665897443 1.9208675678407505
2.97132962144983 5.038653928159916 2.0045806605021177
2.994427281727654 5.06740208337674 1.982364007393896
3.026269958977145 5.063984160648393 1.9742190083699298
3.0221583570431436 5.026683335853277 2.002968979780021
3.0221583570431436 5.026683335853277 2.002968979780021
3.107427792892963 4.879617692939227 1.885158705060914
2.989949385039725 5.150189351902787 2.0743414915031235
2.9770443815498884 5.034984411391645 1.9878712591711691
3.023049846028817 5.148073918735749 2.0382405421079617
3.0031235923913218 5.102471021424892 2.0438871280521265
2.9792355305668483 4.977356150995516 1.909204454322427
2.9788209290891126 4.962446303573086 1.9307716403520734
2.9773853437338285 4.958783681598214 1.9266823009350968
3.004194874916858 5.03481746506605 1.9972865873588452
2.9498928029448295 4.990527736195493 1.952148730778494
2.9614214836156223 5.029664324606089 1.9899320100534614
2.995790437342178 4.986956320998584 1.9763411782575835
3.008530951241343 5.176599694488036 2.080502039981113
3.059969544508613 4.936830333548305 1.909015087614709
3.0615623934110863 4.920175457368351 1.942324830095196
3.068939116112673 4.9161564797738695 1.9424769628603202
2.967516484140263 5.0867769511883765 2.001322414630086
2.9998181285992382 5.063818596192106 1.9954917153350025
3.0235865380191767 5.017829417515117 1.9573040771492192
2.956123079417385 4.942331901318797 1.9761162303979132
3.031412666643108 5.118960776244277 2.038528356959218
3.0310704427409587 5.102270511445516 2.0336764423501905
3.0374498557075453 5.085264759320904 2.0128875494241294
3.029366232004205 5.011017949487136 1.9460856578640784
2.9988690825694713 4.9532259182057095 1.9585781895534335
3.060636267019192 4.980595419360616 1.9364988264912637
3.0560794703265697 4.861312279255872 1.914323655870163
3.0068704674711486 5.064096195316268 2.0148308053363992
3.056223753862068 5.064136584319945 1.9671987657879284
3.0144384211609485 5.091789241006409 1.995770488980198
2.954341100948708 5.038117065190417 1.984121733405336
3.0863756225997703 4.876812276173892 1.906187586239977
2.9968867305566183 4.874011573023071 1.9046603950318444
3.0381772492281294 4.992040775867606 1.9223308641558987
2.9763406350378627 4.837086020757576 1.8924137292159853
3.0716989051794172 5.056196989732711 2.0194169733157796
3.027870488133271 5.036969004788503 2.0113922655125673
3.0112874737025392 4.894555784920828 1.9283684260168965
2.979155094700418 5.001110105442387 1.962177427239381
3.084573245718021 5.03504964045429 1.9533035354372421
2.9147242353593397 4.905273059106125 1.9824897813616613
2.9897787007985603 4.949262025358418 1.9771171716460008
3.079724717258883 5.057089967184545 2.02600700364291
2.9958638793097876 4.924722024223408 1.9395880966681665
3.0502874971377594 4.944098808758378 1.951925685970476
3.0546713898974263 4.943064710414362 1.9544077889907958
2.9601605974166567 5.042822271869874 1.9754873857025859
3.02247777933461 5.084080000195725 2.0445828640655264
3.047643674708838 5.008885529939794 1.9811410604339703
3.111304380952335 4.996795703987835 1.964007702098696
3.0614495196200586 5.030424095693452 2.000194557649266
2.962570776509955 4.928527752915938 1.939794845956542
2.9521623361224227 4.907457662669103 1.927083952926308
3.100993451962308 5.005089825735608 1.9502226011683979
3.0614412374280593 5.044335292006428 1.982112953948175
2.9751896931346393 5.019084297012106 1.9696946532570019
3.0663153725285683 4.930607303099212 1.924560047743243
3.046642190617583 4.881205001294904 1.9093914469340116
3.0377332092521176 4.87880352041326 1.916509338714864
2.9905684388450657 4.985079474813078 1.970362388166937
3.0064519182006455 4.961864358013972 1.9639379291366614
2.9842568183322737 5.011681032560579 1.9914706129902675
2.9999352094645744 5.0653364224607715 2.0320543112019895
3.0278393941217643 5.020069080766989 1.9720881164484434
3.026973204977039 5.010636498798662 1.9697815062561597
2.974770037741749 4.96727102309123 1.9432157000151558
2.9891591935426947 4.983491737944435 1.9589749172685436
2.990141646041852 4.9821886609150265 1.9577441128948798
3.0212236153554 4.976149534469794 1.9566401382502878
3.0252535670454392 5.05456965731258 1.996257109421399
3.051392168375586 5.099640056783413 2.0097866883380515
3.0262737218893214 4.994857097858413 1.9597960319649523
3.026615262541274 5.068114971607285 2.0165690212133174
3.0217802316132123 4.950507420418839 1.9438437928126704
2.995724103169851 5.0909088601886925 1.9912220532506903
3.047116038317769 4.897058716757815 1.9001783112750035
3.0341681187530694 5.047414035893042 2.0100605944999868
2.9652137160262537 5.013213310447325 1.9511889776611857
3.037751717794483 5.035734512915126 2.0103178102501924
2.9584343992650486 5.073335892208587 2.04096661506283
3.0309672846684337 4.91608570216404 1.9425476521475127
3.032180519876759 5.237425665796073 2.0885490155077635
2.962221760617182 4.984892323640566 1.9781171906104913
2.9706444575390902 5.073349593619984 2.001330337344066
2.955482489767972 4.996632669274127 1.9327419146565243
3.035087222571012 4.903695118072564 1.8930214499603142
2.941473025448926 4.982864663383804 1.9589832529351712
2.9542673522983325 4.997389600857739 1.9531793672715028
3.0244294659826876 4.960098220718242 1.9563356725664354
3.0288631423241985 5.046864917924792 1.9810793638171154
3.02267049159022 4.996219395506347 2.0200377893280588
3.014288114702581 4.994384533933842 1.9718308054206128
3.059954625184197 5.051816115923131 2.0070755364359028
3.0562853879847394 5.08334262802649 2.0158595794267296
3.0851323103822423 5.0472697166059195 1.9735814005462988
3.021375243166347 4.972841022028153 1.9545975877457789
2.994271062156043 5.025110262010236 1.9849881829082356
2.957342267967808 4.95144444552272 1.9385808379909917
3.0056360674883282 5.023763824322721 1.9991991057716145
3.0030270244140205 5.061841699700815 2.0344699273975553
2.9607709796713033 5.075186772671602 1.9971186645614498
2.998135046425997 5.058074267212288 1.9788286013594367
3.0105317364502686 5.002752678979263 1.9540533847009594
3.0221948414669004 5.002526338637033 1.9781341772690142
2.985259724421214 4.917702430913921 1.9130389217489334
3.003369690683271 5.021416545615925 1.9771268984899966
3.0182999948667626 5.026263391329711 1.9834025745459798
2.986485307963651 5.1276337851256315 2.0300794849227315
3.0442210395274403 4.941901256583627 1.9025361141302999
3.0547800423177938 4.936533331582315 1.9081251291462835
3.0598976172026364 4.906600441429814 1.8934219229686151
3.051208854874432 5.1041038451583445 2.010293336877512
3.0316224135079337 4.9999128744529795 1.9480691034893258
2.9762087094541503 5.1256737667732875 2.0150069793351064
3.0188597323548554 4.941937032956325 1.895690521567537
3.0584654493268135 4.989618403625366 1.9831544070517038
3.043617632777309 5.1475583135000855 2.0617889361965256
3.009212313174905 4.986696353831571 1.935655340424043
2.979678439050283 4.976592912126969 1.9584636513746572
3.0255045374846996 5.006087142096775 1.9367993608612848
3.018975230233803 5.037378809656179 1.9793585501067796
2.9561083307354608 4.957605115998286 1.9577196286628693
2.985199901821933 5.025311315818568 2.0109166378584797
2.9542421089261666 5.016902738310081 2.0099878055740885
3.037717530784299 5.141177605850493 2.043988848437379
2.959825166203089 4.963510061050897 1.9528288485790395
2.9971436591163827 5.023105260055781 1.9570391947028
2.993129411800304 4.8738932763113345 1.9388338550400201
3.0166922905681925 5.042027195669426 2.0270102216715307
2.969825914362358 5.008885588322152 1.9495204993536694
2.9824791433496807 5.033991962034125 1.9985643531367911
2.9442851765234344 5.080434396030926 1.9932481374898514
2.999157887323011 5.038690104413862 1.978529833631581
3.036018283552376 5.065156407036704 1.9973674356689526
2.9534387526235806 4.932071254941198 1.9323983730676038
2.970482578493004 4.940091693335132 1.9347641796964146
2.9849997139368845 4.950708170761417 1.9298400883360716
3.0231453556642554 5.084486203692614 1.9874135138869609
3.0177533002870307 5.051924938413683 1.9712440088827208
3.010334623341872 5.058541085393845 1.9833323078124563
3.011043055971036 5.047626415414492 1.9615777482798205
3.009303812654887 5.001325342303446 1.959879584434136
3.0479294978142177 4.9902564934466005 1.997461474272031
3.0058017712775666 5.012441855394344 1.9646741324805248
2.9869249310040877 5.055966664756092 1.9914548766106643
2.9951074983749213 5.109274915659016 2.0231151380383703
2.9481450735838606 5.016288886776491 1.971648364979322
2.9857778444130574 4.955642534596941 1.9452101084419509
3.0359065257811007 5.043449600475866 1.9964178513839101
3.0411871031851296 5.005545924158513 1.9844986706820205
3.0401870474657597 4.88015522071111 1.8854165336818494
3.028121941282041 4.860108848306824 1.8961975772713193
3.0045522401787044 4.901639552939951 1.9031555340117772
2.9774861067272083 4.98440247059038 1.939692198461943
3.0805747310991376 4.9168246421888915 1.926465420243554
3.0268744334474715 4.998949044070966 1.975268746273511
3.010335431463373 5.047595345169426 1.987915978095607
3.003405471296351 5.036786400031195 2.0050894876051952
3.0012276370156927 5.0229397857293145 1.9975845602365419
3.048571947823818 5.037996354363793 1.977480654775618
3.0165891569601597 4.994029858817773 1.9674782584516481
3.0072041665848186 5.023273724440468 1.9794520729888123
3.0542526593494643 4.954499972923868 1.9138275936200393
2.976567145870034 4.964800333620422 1.9207681289890435
3.002550826673586 5.07060051138302 1.9930967808689497
2.9996702438574983 4.872714588605908 1.9366442875820253
2.970529969042674 5.165975151240623 2.0900135330804424
3.036031426834436 4.841348829034892 1.8974212508421782
3.0243705393527605 4.846711357447861 1.9027496163719186
3.0023023353372205 5.021876985067697 2.01417227861808
3.0768867306810295 5.01102609886008 1.9627655997558235
3.0578538423101254 4.960880146962487 1.9399861090571062
2.958428722648766 5.018913287389631 1.949829160028023
3.015256840036918 5.149359897300398 2.085514729961828
3.0231027894965115 5.149854287708045 2.012561055608618
3.0544749937933946 4.966672107178465 1.9401301281500813
3.0569003332354288 4.882712649249444 1.9006653987296964
3.0607855276549305 4.912546571293228 1.914303562004922
2.985068411067901 5.071068576416041 1.9590497267195004
2.9677103365487394 4.984553705801171 1.9350164118855249
3.0146263790625687 5.1474723110421605 2.0357792921805795
3.0199466128639942 5.111904898680148 2.033769763613854
3.0378906020973653 5.0041215774898316 1.9295778570389663
3.0551642240922208 4.996476658364508 1.937595310949303
3.0159662698957725 5.022438012374155 1.9826793399117288
2.9557719837597 5.053678516506514 1.9785053223547235
3.015492473133043 4.966879590117901 1.9598590445389896
3.079780764586989 4.954926416515011 1.9236491524216288
2.9839069699543455 5.158958730387475 2.093847713690632
2.9985322199483386 5.089264188441736 2.0506061358304164
2.9378859339596635 5.013231582649902 2.006278129144973
2.997183280844037 4.967887647381078 1.9550131278064125
2.9382795733301927 5.023748517662166 1.997582729867544
3.015796268681649 4.935972035809155 1.927279151803666
2.9452574730042467 5.02418452751283 1.9551115235320766
2.949983160233068 5.036568164537133 1.9764879081714726
2.9684566285203395 5.029936259977117 1.9747313818653143
2.9480566962150756 5.063357751793785 2.008556837582007
2.965811802199221 4.959147236893725 1.9332761995954864
2.9939451792412455 4.898340115927202 1.9038429359325355
3.0271168764804313 5.064590507001276 2.0237635282077213
3.0419886908915896 4.99593210024102 1.9697681726035994
3.0532355841982124 5.0149115886746065 1.981349893613177
2.9804000494660663 5.106192547681582 2.01818734578544
3.0146238102195166 4.935829679463568 1.9544935374886716
2.9638145818992667 4.972028878950649 1.964755998934251
2.991739818171767 5.019227296212369 1.9912029017953206
2.9784172957967168 4.9831973105357115 1.9333212926356187
2.9787149519671736 4.9727605169139215 1.9258977672141904
2.9781103177205 4.9696872713328535 1.931310926434988
3.045933642806103 5.073741875175422 1.9587283541752858
3.1144507164123016 5.004202296743038 1.96095252931493
3.0056512091256162 4.996482013831284 1.9857805428968176
2.9807078787759536 4.980438780643837 1.9749222789673353
2.9214133841300467 4.944813056242346 1.9391593292487732
3.0469907469228565 5.046458163776804 2.007400031102079
3.055061974027749 4.941323662528137 1.9090198234611733
3.0419715183741527 4.960828197441382 1.9374189533376638
3.0546337328420177 4.98217946994661 1.9417555811866714
3.054669618797572 5.106184569520379 1.986729036489895
2.9834320478710046 5.0989236296675 2.0392200734629857
2.9912290554879704 5.0747697340097275 2.004443880435325
3.0740307570584053 5.113795498257451 2.0105698883764065
3.040796991740162 5.006295040763434 1.981398192255071
3.0339722382153353 4.999936544492451 1.9734883727930712
2.9957007983793353 5.000896630524341 1.9847234032104644
2.9859948262930263 4.976282814390477 1.972400235886433
3.017301511672077 5.0562193595025535 1.9611461801009358
2.989970274388141 4.974943153540498 1.9479041614041002
3.0583637769942262 4.977349032616289 1.9279543562367798
3.074698470760474 4.935698328104033 1.913431899825402
3.0817666314931857 4.996608243450983 1.9488526683357346
3.0079474044852677 5.010684931524212 1.9551200590187698
2.9748764468362303 5.059765401873328 2.014419436134065
3.1023447173709053 5.049721801738569 2.004328506379234
2.9963460734137564 5.067825127852875 2.0145839179150484
3.0358445472525815 5.1235310534824485 2.0359284463571345
3.0242369718837128 4.949499861023202 1.98163142167762
3.001788020818695 4.950649575209024 1.9732484424499315
2.9937680502555097 4.88969391224767 1.895467260280299
3.0048793561388987 4.961395981125695 1.9310519983563756
3.0266262338531016 4.882302228815819 1.9083780069169602
3.010383477012645 4.9912601060471555 1.9461134516984122
3.013044555687157 4.902199736872113 1.881522748131406
2.9541569522156497 5.01186753163857 1.9840336739138174
3.004353474381245 5.0391763296487015 1.9743244362325723
2.976792049904158 4.912066182112838 1.8809162187761221
3.090147424147732 5.047879360672685 1.9661381093529797
3.0298683489268656 4.977582993349266 1.969020455443356
3.048880405594019 4.990116845166896 1.9820071987889882
3.0692139168060866 5.007807013673269 1.9871114947210022
3.0620237874980907 4.939813573644345 1.9612570934073124
3.070449198376217 4.897689265599317 1.9296625881692364
3.027165970297956 4.878648607974206 1.890696898116373
3.026559599523252 4.966758208682555 1.938739631344104
3.030759738373133 4.847449286491593 1.8749573904950099
2.926314632990666 5.040460956074542 1.9730486451098477
2.9378974718970157 5.047052370659316 1.9814878035259191
3.04464436490188 4.996559071639365 1.9751131314978119
3.011988405130269 4.954567538683235 1.9261163989248886
3.0643407752157263 4.899440357626404 1.9499315553344958
2.997397252255193 5.132749474707482 2.0732381456646722
3.0291833222942293 5.135136686736893 2.0775204463453263
2.969726400996013 5.058493989628664 1.981854801407268
2.9751778100422435 5.01281738790491 2.0132658098660956
3.025663012513496 4.99687975040391 1.9799801174179357
2.993140294811238 4.89947644810687 1.9017809763092104
3.0790666833154856 5.117596825017827 2.045734746023192
3.059848850095719 5.067929348689314 2.0107747423371576
2.952759370500625 5.053897388421499 2.035014429843413
2.971696519520785 5.157045501960122 2.0092138871368137
3.0423066847711144 4.99392619398909 2.015263435586862
2.958173703509859 5.04210192336561 1.9917520976357654
3.04510886757747 5.057219654057309 1.96892598312008
3.009166516998376 5.031716074390775 2.009980969011198
3.022114733143242 4.923642977627801 1.931322587869163
2.997272800197824 4.8714175788358896 1.9132700485300853
3.0681300595112813 4.996173699368944 1.9647329875375745
3.016925459027392 5.129486835604568 2.0389295494620128
2.961646683101637 4.979123161711303 1.9393677308858654
2.9944435981574355 5.052402511743511 2.045872589816572
3.0236593907833527 4.824980155765876 1.8759226158431983
3.0138317682634193 4.962905535729725 1.9585166419285849
3.005493862217102 5.045300440328725 2.0383649778575954
3.019272269681043 5.159953034592611 2.090944302531062
3.0174132305878807 5.138263046134842 2.0339501461318283
3.024390269927219 5.085944843292827 2.021147446067833
3.0434256731304576 5.129684989321555 2.044944790117259
3.0741896199253866 5.03856378923284 1.9600562279169371
3.0508571569392595 5.053412133115826 1.9537690564089265
3.0279429913838998 5.065823107292887 1.9873259015695994
3.028314914113498 5.041586089973654 1.9820098868534255
3.025066982536747 5.055396339135579 1.9919132128145365
3.0211352106461478 4.989682274945815 1.9483451731632324
2.9925274609421697 5.003257074048338 1.957768753257263
2.989755030702562 4.99256275332185 1.953722652908555
2.9610122855796184 5.022335936024224 1.9745497060920583
3.042611308266395 5.003116060496079 1.9580355017640125
3.003705590260009 4.998223358226665 1.938180479986233
3.0038195182051166 4.99729843263217 1.937284718171383
3.0423956987855663 4.986037448398101 1.9385656104107376
